ID,Weight in Thousands,gender,hhsize,age,educat,Month,Region
70881,1.467320577,Female,1,54,3,7,2
70882,1.210189164,Male,5,50,4,7,1
70883,2.237100021,Male,2,46,6,7,5
70884,0.9832752,Male,5,17,2,7,1
70885,1.316236936,Male,5,44,3,7,1
70886,2.193092363,Female,3,20,3,7,9
70887,1.206750449,Female,4,42,6,7,7
70888,1.39807821,Female,2,50,2,7,7
70890,1.942239256,Male,3,44,6,7,9
70891,1.589495292,Male,3,46,3,7,7
70892,1.445654465,Female,2,54,9,7,1
70893,1.664966777,Male,4,44,3,7,9
70894,1.450081687,Male,4,54,6,7,1
70897,1.098721461,Male,6,18,3,7,3
70898,1.468870184,Male,4,50,6,7,2
70900,2.020183148,Female,2,35,4,7,5
70901,1.224478341,Male,5,51,7,7,3
70902,1.021534375,Female,6,52,5,7,5
70903,1.211618772,Female,4,53,3,7,3
70904,1.783947044,Male,3,43,5,7,3
70905,1.81260231,Male,1,37,4,7,2
70906,1.905368975,Male,3,25,4,7,2
70907,1.512012893,Female,4,31,4,7,11
70909,1.488436566,Male,4,15,2,7,11
70910,1.879845986,Male,2,18,3,7,2
70911,1.211618772,Female,4,53,5,7,3
70912,1.807712226,Male,4,54,5,7,11
70913,1.535762191,Male,3,18,2,7,3
70914,1.122074538,Female,4,41,4,7,2
70916,2.051191309,Female,4,34,6,7,3
70917,1.409507618,Female,3,39,6,7,4
70918,1.683095676,Male,4,37,2,7,3
70919,1.335555615,Female,5,45,4,7,5
70920,2.027012538,Male,4,23,4,7,2
70921,1.422093096,Female,3,51,7,7,1
70922,2.07653253,Female,4,18,2,7,11
70923,1.691379109,Female,4,23,4,7,3
70924,1.677436566,Female,4,38,4,7,3
70925,1.442749657,Female,3,48,2,7,4
70926,1.32296828,Male,5,18,2,7,2
70927,1.963775181,Male,3,21,4,7,3
70929,1.225869407,Male,5,50,2,7,2
70930,1.623790526,Male,5,35,6,7,1
70931,1.910938114,Male,1,38,7,7,3
70932,1.392064434,Female,1,51,3,7,4
70933,1.443689588,Male,4,40,2,7,2
70934,1.683095676,Male,4,39,5,7,3
70935,1.375636883,Female,1,54,4,7,3
70936,1.346801133,Male,6,46,3,7,2
70938,1.611722451,Male,2,54,2,7,5
70939,2.469764386,Female,2,53,5,7,8
70940,2.273763382,Female,4,15,2,7,5
70941,1.445529181,Male,2,40,4,7,7
70943,1.335555615,Female,5,45,3,7,5
70944,1.258873487,Female,4,37,7,7,2
70945,1.614897479,Male,4,20,4,7,5
70946,1.721971768,Male,4,31,7,7,3
70947,1.308937359,Female,3,41,5,7,2
70948,1.171487853,Female,5,48,3,7,7
70949,1.591096331,Male,3,52,3,7,7
70950,2.836646532,Male,2,42,6,7,8
70952,1.21222728,Male,3,19,4,7,7
70953,1.408457371,Male,8,44,7,7,5
70954,1.070469719,Male,2,52,3,7,8
70955,1.375756764,Female,4,41,6,7,5
70956,1.600299191,Female,4,46,7,7,5
70957,2.507552209,Female,2,35,3,7,7
70958,2.377007537,Male,4,15,2,7,5
70959,1.916111306,Male,1,44,2,7,5
70960,1.942239256,Male,3,43,7,7,9
70961,1.507384993,Female,4,17,2,7,5
70962,2.027012538,Male,4,20,3,7,2
70963,1.389728653,Female,1,54,3,7,5
70964,1.375292241,Female,3,53,7,7,7
70965,1.539366918,Female,4,29,4,7,2
70966,1.738513101,Female,6,32,6,7,5
70967,1.451529356,Female,2,53,5,7,5
70968,1.524426122,Male,4,17,2,7,5
70971,1.614897479,Male,4,20,4,7,5
70972,1.841746706,Female,2,40,5,7,6
70973,1.375756764,Female,4,41,6,7,5
70974,1.916111306,Male,1,44,9,7,5
70975,1.803654262,Male,3,35,4,7,6
70976,1.687652065,Male,4,40,4,7,5
70978,1.375756764,Female,4,40,3,7,5
70979,1.19580288,Female,5,17,2,7,6
70980,1.342640969,Female,6,18,3,7,5
70981,1.732267547,Male,3,17,2,7,6
70982,1.017399838,Female,5,52,4,7,1
70985,1.553628792,Male,6,36,4,7,4
70986,1.517581286,Male,4,17,2,7,2
70987,1.52257394,Female,3,48,6,7,2
70988,1.032178042,Female,5,45,7,7,4
70989,1.284703599,Female,6,32,2,7,2
70990,1.409507618,Female,3,36,3,7,4
70991,1.713486042,Male,3,50,4,7,2
70992,1.919240912,Female,3,21,2,7,2
70993,2.099078325,Male,5,24,4,7,13
70995,1.701545646,Female,2,42,3,7,9
70996,1.434695389,Female,4,34,5,7,10
70998,1.031395882,Male,4,16,2,7,9
70999,1.480630509,Male,2,61,6,7,10
71001,1.394766652,Female,2,55,6,7,10
71002,1.456499097,Male,3,61,2,7,10
71003,1.691568635,Male,3,52,4,7,1
71004,1.533201596,Male,5,15,2,7,1
71006,1.368663849,Female,3,38,6,7,10
71007,0.97917526,Female,6,38,4,7,10
71008,0.9832752,Male,6,17,2,7,1
71009,1.587158659,Female,8,29,2,7,13
71010,1.148160095,Female,5,42,3,7,5
71011,1.686984585,Female,5,14,2,7,3
71012,2.39278305,Female,3,25,6,7,3
71013,2.042018427,Male,2,30,4,7,3
71014,2.005739798,Female,2,20,3,7,3
71015,1.564145975,Female,4,23,6,7,10
71016,1.404654763,Male,5,37,7,7,3
71017,1.411567836,Female,8,20,3,7,3
71018,1.803767991,Female,6,14,2,7,6
71019,2.4324269,Female,2,27,5,7,3
71020,1.553088744,Female,4,40,3,7,6
71021,1.524426122,Male,4,16,2,7,5
71022,1.524426122,Male,4,17,2,7,5
71023,1.37439463,Male,3,16,2,7,1
71024,1.421732548,Female,5,36,6,7,5
71025,1.904599613,Male,4,33,7,7,4
71026,1.39993186,Female,5,36,4,7,3
71027,1.098721461,Male,6,19,3,7,3
71028,1.646380776,Male,1,51,3,7,1
71029,1.686352984,Female,5,34,6,7,1
71030,1.533201596,Male,5,15,2,7,1
71032,1.258306782,Female,5,42,7,7,1
71034,1.963387221,Male,3,38,6,7,3
71035,1.122074538,Female,4,42,4,7,2
71036,1.919240912,Female,3,21,4,7,2
71037,1.784479714,Female,5,15,2,7,1
71038,1.308937359,Female,3,43,6,7,2
71039,0.936445483,Female,7,41,3,7,2
71041,2.360587287,Male,2,30,7,7,1
71042,1.691676151,Male,5,24,3,7,2
71043,1.818583763,Male,3,36,6,7,5
71044,1.210189164,Male,6,53,3,7,1
71045,1.316518044,Male,4,19,3,7,3
71047,1.524426122,Male,4,16,2,7,5
71048,1.839799251,Male,3,44,3,7,1
71049,1.404654763,Male,6,36,3,7,3
71050,1.642702103,Female,2,19,4,7,2
71051,1.507737531,Female,4,41,4,7,1
71052,1.212959034,Female,7,43,6,7,3
71053,1.421969853,Male,3,43,4,7,7
71054,1.302301156,Female,5,18,2,7,1
71055,1.385240509,Female,4,18,3,7,2
71056,1.081311885,Male,6,17,2,7,3
71057,1.95678568,Female,3,38,7,7,3
71058,1.56045279,Female,4,18,3,7,1
71059,1.837124,Male,4,14,2,7,1
71060,1.33111068,Male,5,30,7,7,5
71061,2.587673988,Male,3,14,2,7,7
71062,1.258306782,Female,5,42,3,7,1
71063,1.604866133,Female,3,42,6,7,5
71064,1.434695389,Female,4,28,4,7,10
71065,1.683428251,Male,4,21,4,7,3
71066,1.314522348,Male,5,24,6,7,1
71067,1.795722833,Female,3,34,2,7,2
71068,1.691700052,Female,6,17,2,7,7
71069,1.37439463,Male,3,16,2,7,1
71070,1.575096557,Male,4,21,3,7,1
71071,1.375756764,Female,4,40,6,7,5
71072,2.143066397,Male,3,14,2,7,1
71073,1.422617765,Male,4,17,2,7,7
71074,1.18848745,Female,6,18,3,7,3
71075,1.422594698,Female,4,24,2,7,7
71076,1.577151023,Male,4,41,6,7,1
71077,2.39278305,Female,3,34,6,7,3
71078,1.686352984,Female,5,29,6,7,1
71079,1.539366918,Female,4,32,5,7,2
71080,2.020293012,Male,4,15,2,7,3
71081,1.790651621,Male,1,43,4,7,1
71082,2.494295937,Female,3,15,2,7,1
71083,2.051191309,Female,4,26,2,7,3
71084,1.577151023,Male,4,42,6,7,1
71086,1.453400622,Female,4,43,7,7,3
71087,1.37439463,Male,3,17,2,7,1
71088,1.837124,Male,4,14,2,7,1
71090,1.227213705,Male,1,31,7,7,12
71091,1.652447353,Female,4,37,2,7,1
71093,1.686616195,Male,5,35,5,7,7
71094,1.64639372,Female,5,15,2,7,9
71095,1.575096557,Male,4,21,6,7,1
71098,2.08313385,Female,4,29,4,7,5
71099,1.302301156,Female,5,18,3,7,1
71100,1.212959034,Female,5,44,6,7,3
71101,1.507737531,Female,4,41,5,7,1
71102,1.385240509,Female,4,18,2,7,2
71103,0.936445483,Female,6,42,6,7,2
71105,1.951039073,Female,2,21,2,7,2
71106,1.424078102,Female,4,18,2,7,3
71107,1.122074538,Female,4,44,3,7,2
71108,1.9324256,Male,5,15,2,7,6
71109,1.212959034,Female,5,42,6,7,3
71111,2.322114283,Male,3,32,4,7,1
71112,1.645251658,Female,4,21,4,7,2
71113,1.375292241,Female,3,51,7,7,7
71114,1.799639812,Male,2,17,2,7,2
71115,1.37010953,Female,1,41,2,7,7
71116,2.357137132,Female,3,25,4,7,1
71117,1.183015771,Female,5,16,2,7,1
71118,1.66129679,Male,5,32,6,7,1
71119,1.974862808,Male,5,14,2,7,2
71120,1.122074538,Female,4,42,3,7,2
71121,1.97168117,Male,2,23,2,7,6
71122,1.8117298,Female,3,40,6,7,6
71123,1.662658508,Male,4,20,3,7,6
71125,2.020634174,Female,4,33,7,7,1
71127,1.686352984,Female,5,29,4,7,1
71128,1.653586425,Female,3,16,2,7,1
71129,1.837124,Male,4,14,2,7,1
71130,1.484970457,Male,4,16,2,7,6
71133,2.4324269,Female,2,29,5,7,3
71134,1.408670663,Female,3,32,7,7,8
71135,0.658142608,Female,4,17,2,7,8
71136,2.41195862,Male,3,25,4,7,7
71137,1.915043249,Male,2,22,3,7,5
71138,1.296155371,Female,5,42,5,7,6
71140,1.568093523,Female,4,30,4,7,6
71142,1.568093523,Female,4,32,5,7,6
71144,1.853351475,Female,4,20,3,7,1
71145,2.357137132,Female,3,29,4,7,1
71146,1.108958986,Male,5,24,6,7,7
71148,1.358620609,Male,4,63,6,7,7
71149,1.574572257,Female,2,66,2,7,3
71150,1.156074908,Female,5,18,3,7,2
71152,1.661088216,Female,2,67,3,7,2
71153,1.661193079,Male,1,63,3,7,2
71154,1.574572257,Female,2,72,3,7,3
71155,1.762958702,Male,4,46,7,7,1
71156,1.507737531,Female,4,40,7,7,1
71157,1.511025176,Female,2,58,4,7,3
71158,1.633360067,Male,4,28,3,7,2
71159,1.594973149,Male,4,32,5,7,5
71160,1.585464136,Female,3,58,2,7,2
71162,1.825474535,Female,2,28,3,7,2
71163,1.94035125,Male,2,84,3,7,7
71164,1.402257577,Female,3,54,3,7,9
71165,1.94035125,Male,2,78,3,7,7
71166,1.335555615,Female,5,45,4,7,5
80001,1.713486042,Male,3,52,6,8,2
80002,1.570244369,Female,2,55,2,8,6
80003,1.891415771,Male,2,26,3,8,5
80004,1.738513101,Female,5,31,4,8,5
80005,1.520712386,Male,2,60,2,8,12
80006,2.636987979,Male,1,49,5,8,4
80007,1.461467613,Male,4,57,3,8,3
80008,1.613773878,Male,4,49,4,8,2
80009,1.210189164,Male,6,54,4,8,1
80010,1.662658508,Male,4,20,3,8,6
80011,1.736291427,Male,1,42,6,8,3
80013,1.568093523,Female,4,34,4,8,6
80014,1.652447353,Female,4,35,3,8,1
80015,1.891415771,Male,2,33,2,8,5
80016,1.50414863,Female,3,63,2,8,4
80017,2.021390976,Female,4,15,2,8,3
80018,2.39278305,Female,3,31,5,8,3
80019,2.020634174,Female,4,34,6,8,1
80020,1.732336818,Female,3,65,2,8,4
80021,1.611732252,Female,2,64,6,8,2
80022,1.657782871,Male,2,62,2,8,6
80023,1.468870184,Male,4,54,6,8,2
80024,1.803654262,Male,3,39,4,8,6
80025,1.418866195,Male,1,73,3,8,1
80026,1.028016721,Male,7,18,3,8,1
80028,2.627492429,Male,2,28,3,8,9
80029,1.948853038,Female,2,24,6,8,6
80030,2.265895552,Female,2,22,6,8,5
80031,2.500246641,Female,2,68,6,8,14
80032,1.712872266,Male,2,59,2,8,1
80033,1.314273587,Male,5,20,3,8,9
80034,1.206750449,Female,4,44,3,8,7
80036,1.593730251,Female,1,49,6,8,7
80037,1.92763493,Female,3,36,7,8,1
80038,1.48639839,Female,3,55,7,8,3
80039,1.520325498,Female,2,63,4,8,1
80040,1.849208135,Male,3,18,2,8,2
80041,1.081311885,Male,5,17,3,8,3
80042,1.853351475,Female,4,20,3,8,1
80043,1.973440263,Male,2,75,2,8,1
80044,1.219076255,Female,4,50,4,8,1
80045,1.846501942,Female,3,19,4,8,9
80046,1.377333637,Male,2,73,6,8,5
80047,1.098721461,Male,5,19,3,8,3
80048,1.92763493,Female,3,35,7,8,1
80049,1.611732252,Female,2,58,5,8,2
80050,1.880008301,Female,4,24,5,8,9
80051,1.84913507,Male,5,30,3,8,9
80052,1.990611158,Male,4,27,6,8,1
80053,1.904599613,Male,4,28,2,8,4
80054,1.537068859,Male,1,61,4,8,5
80055,1.375756764,Female,4,42,4,8,5
80056,1.763332006,Female,1,44,2,8,6
80057,1.614897479,Male,4,21,3,8,5
80058,1.021534375,Female,6,53,7,8,5
80059,1.258873487,Female,4,36,6,8,2
80060,1.274201378,Female,4,55,2,8,3
80061,1.574572257,Female,2,67,7,8,3
80062,1.394766652,Female,2,55,2,8,10
80063,1.691379109,Female,4,20,5,8,3
80064,2.085032552,Male,2,67,4,8,2
80065,1.683095676,Male,4,36,2,8,3
80066,2.409000685,Female,2,80,8,8,10
80067,2.39278305,Female,3,30,7,8,3
80068,1.73309682,Male,2,61,7,8,3
80069,1.712872266,Male,2,60,3,8,1
80070,1.661088216,Female,2,70,2,8,2
80071,2.357137132,Female,3,34,6,8,1
80072,2.92844265,Male,3,80,6,8,4
80074,2.393795471,Female,1,71,4,8,14
80076,1.574798484,Male,4,21,5,8,9
80077,1.973440263,Male,2,76,2,8,1
80078,1.241949437,Female,4,68,5,8,7
80079,1.73309682,Male,2,59,6,8,3
80081,1.314273587,Male,8,22,2,8,9
80082,2.042018427,Male,2,27,6,8,3
80083,1.472778871,Female,2,68,2,8,7
80085,2.134507009,Female,1,23,6,8,9
80086,1.311093515,Male,2,65,4,8,3
80088,1.411567836,Female,6,20,3,8,3
80089,1.474687071,Female,3,57,5,8,9
80090,1.637164407,Male,3,54,5,8,6
80091,1.226087654,Female,4,54,2,8,4
80092,1.563242657,Female,3,16,2,8,3
80093,1.484970457,Male,4,17,2,8,6
80094,1.183015771,Female,5,17,3,8,1
80095,1.411567836,Female,5,20,3,8,3
80096,1.468786572,Female,3,52,2,8,6
80098,1.472778871,Female,2,65,4,8,7
80099,1.661193079,Male,1,55,3,8,2
80100,1.829233375,Female,3,31,4,8,6
80102,1.33111068,Male,5,31,6,8,5
80103,1.958285039,Male,2,57,3,8,9
80105,1.948853038,Female,2,24,4,8,6
80106,3.016293318,Female,3,27,6,8,7
80107,1.375636883,Female,1,53,2,8,3
80108,2.322114283,Male,3,25,7,8,1
80109,2.396190398,Female,2,27,6,8,1
80110,1.963775181,Male,3,22,3,8,3
80111,1.990611158,Male,4,34,6,8,1
80112,1.945670129,Male,4,39,3,8,1
80113,1.563242657,Female,3,16,2,8,3
80115,1.210189164,Male,5,50,6,8,1
80117,2.028996798,Female,2,81,2,8,5
80118,1.963387221,Male,3,35,5,8,3
80119,1.507737531,Female,4,41,7,8,1
80120,1.371532971,Female,5,20,2,8,6
80121,1.377333637,Male,2,67,2,8,5
80122,1.262923839,Male,4,18,3,8,5
80124,2.611516485,Female,2,33,6,8,14
80125,1.713486042,Male,3,54,6,8,2
80126,1.810886347,Male,1,31,4,8,5
80128,1.804216622,Male,3,68,3,8,8
80129,2.396190398,Female,2,33,5,8,1
80130,1.808955013,Female,3,24,4,8,13
80131,2.02094956,Male,4,38,6,8,7
80132,0.828672908,Male,3,18,3,8,14
80133,2.020293012,Male,4,15,2,8,3
80134,2.109309136,Female,3,35,7,8,9
80136,1.594973149,Male,4,33,5,8,5
80138,3.066267544,Female,2,30,6,8,7
80139,2.209057548,Male,1,37,7,8,1
80140,1.661088216,Female,2,65,2,8,2
80141,1.687652065,Male,4,42,7,8,5
80142,1.645251658,Female,4,24,6,8,2
80143,1.553228034,Male,5,47,3,8,9
80144,1.420879686,Male,2,78,2,8,11
80145,2.360587287,Male,2,32,4,8,1
80148,1.231797694,Male,4,19,3,8,1
80149,1.338553258,Female,1,51,4,8,7
80151,1.404932318,Male,5,24,6,8,3
80152,1.085165693,Male,7,18,2,8,6
80153,1.837402648,Male,3,20,3,8,1
80154,1.520712386,Male,2,64,3,8,12
80155,2.4703063,Female,2,28,6,8,5
80156,1.529069503,Female,2,55,4,8,4
80157,1.42955002,Female,1,54,4,8,6
80158,2.451920173,Male,2,26,4,8,7
80159,2.4324269,Female,2,34,6,8,3
80160,1.316236936,Male,7,44,4,8,1
80162,1.520325498,Female,2,57,7,8,1
80163,1.633360067,Male,4,25,6,8,2
80164,1.691379109,Female,4,24,6,8,3
80165,1.706787488,Male,3,62,3,8,2
80166,2.360587287,Male,2,28,7,8,1
80167,1.721971768,Male,4,33,2,8,3
80168,1.383983944,Male,1,44,4,8,7
80169,1.614897479,Male,4,24,5,8,5
80170,1.915043249,Male,2,24,4,8,5
80171,1.525629171,Female,3,17,2,8,9
80172,1.590365279,Female,1,70,9,8,2
80173,1.837054936,Male,3,24,6,8,9
80174,1.639123371,Male,1,43,3,8,2
80175,1.480630509,Male,2,62,4,8,10
80176,1.495547135,Female,3,61,4,8,1
80177,2.709364821,Male,3,45,2,8,4
80178,1.59342988,Male,1,52,2,8,6
80179,1.611732252,Female,2,57,6,8,2
80180,1.432009648,Female,2,26,3,8,8
80181,1.377333637,Male,2,68,3,8,5
80182,1.996259648,Male,1,68,4,8,2
80183,1.73309682,Male,2,61,3,8,3
80184,2.001612282,Male,1,46,6,8,1
80185,1.125810576,Female,8,17,2,8,2
80186,1.373071424,Female,6,24,4,8,2
80187,1.594973149,Male,4,25,4,8,5
80188,1.886478118,Male,4,45,6,8,5
80189,1.228739992,Male,4,67,5,8,7
80191,2.364577707,Male,3,22,4,8,2
80192,2.020634174,Female,4,34,6,8,1
80193,1.418866195,Male,1,68,6,8,1
80194,1.546744498,Female,7,20,3,8,1
80195,1.511025176,Female,2,58,7,8,3
80197,1.59342988,Male,1,52,4,8,6
80198,1.282044056,Female,4,64,7,8,1
80199,2.627492429,Male,2,32,5,8,9
80200,1.853351475,Female,4,22,6,8,1
80201,1.166688212,Male,5,57,2,8,6
80202,1.699643013,Male,1,44,5,8,10
80203,1.45711431,Male,2,66,6,8,7
80204,1.590365279,Female,1,68,2,8,2
80206,1.460740319,Male,2,18,3,8,1
80207,1.407714632,Female,3,41,4,8,7
80208,1.501624781,Female,3,56,2,8,5
80209,1.203297385,Male,2,16,2,8,8
80210,1.419515937,Male,1,67,4,8,6
80211,1.594973149,Male,4,29,3,8,5
80212,2.001320044,Male,2,43,4,8,5
80213,1.274201378,Female,4,55,2,8,3
80214,1.463967431,Female,1,59,7,8,4
80215,1.481962633,Male,2,65,2,8,1
80216,1.617408019,Female,1,76,6,8,9
80217,1.495547135,Female,3,57,2,8,1
80218,2.042018427,Male,2,30,7,8,3
80219,1.585464136,Female,3,57,2,8,2
80220,2.430045089,Female,3,29,6,8,5
80221,1.443689588,Male,4,44,5,8,2
80222,1.221284103,Female,2,66,7,8,1
80223,1.959572164,Female,2,36,6,8,1
80224,1.623790526,Male,8,39,4,8,1
80225,1.526503839,Female,2,64,4,8,5
80226,1.46720337,Male,4,51,6,8,3
80227,1.218970606,Male,4,44,4,8,7
80228,1.03917071,Male,4,18,2,8,7
80229,1.875888362,Male,2,26,3,8,6
80230,2.051050557,Male,3,74,4,8,2
80231,1.302301156,Female,5,19,3,8,1
80232,2.584669388,Male,3,30,7,8,9
80233,1.664289098,Male,2,50,3,8,6
80234,2.307293493,Male,2,36,7,8,1
80235,2.4703063,Female,2,27,6,8,5
80236,1.395075822,Male,1,65,7,8,7
80237,1.600299191,Female,4,45,3,8,5
80239,2.357137132,Female,3,28,4,8,1
80240,1.886478118,Male,4,46,3,8,5
80241,1.691568635,Male,3,50,5,8,1
80242,1.91076051,Female,4,21,2,8,5
80243,2.269689075,Male,3,37,2,8,1
80244,2.042018427,Male,2,33,5,8,3
80245,2.237100021,Male,2,48,3,8,5
80247,1.755472195,Male,1,35,2,8,6
80248,1.470291831,Female,2,62,7,8,7
80249,1.845287041,Female,5,34,4,8,9
80250,1.362580251,Male,4,46,2,8,7
80251,2.042018427,Male,2,34,7,8,3
80252,1.28734339,Female,5,18,2,8,4
80253,2.027041176,Female,4,17,2,8,7
80254,1.995916802,Male,2,39,5,8,3
80255,1.533201596,Male,10,15,2,8,1
80256,1.76381345,Female,3,34,6,8,11
80257,1.404932318,Male,6,21,5,8,3
80258,2.020634174,Female,4,32,5,8,1
80259,1.66771269,Male,1,52,3,8,2
80260,1.582896843,Female,4,18,2,8,9
80261,1.64639372,Female,5,15,2,8,9
80262,1.712872266,Male,2,57,6,8,1
80263,1.311093515,Male,2,65,9,8,3
80264,1.793036474,Female,2,34,3,8,11
80265,2.396190398,Female,2,25,6,8,1
80267,1.972159457,Female,3,47,5,8,3
80268,1.741875237,Male,2,52,2,8,2
80269,1.959572164,Female,2,36,3,8,1
80270,1.076941473,Male,3,19,2,8,8
80271,1.95678568,Female,3,38,5,8,3
80272,2.028996798,Female,2,75,3,8,5
80273,1.172434443,Male,2,71,5,8,9
80274,1.539366918,Female,4,31,6,8,2
80275,1.18848745,Female,5,19,3,8,3
80276,1.422093096,Female,3,51,3,8,1
80279,1.262923839,Male,4,18,3,8,5
80280,1.577151023,Male,4,44,3,8,1
80281,2.027156551,Male,2,48,6,8,3
80282,1.882977998,Female,2,68,2,8,6
80283,1.418866195,Male,1,70,3,8,1
80284,1.422594698,Female,4,22,2,8,7
80285,1.703558744,Female,4,35,7,8,5
80287,1.839799251,Male,3,42,6,8,1
80289,1.28734339,Female,7,18,2,8,4
80290,1.577151023,Male,4,42,6,8,1
80291,1.574572257,Female,2,68,7,8,3
80292,1.597687914,Male,4,18,2,8,10
80293,1.373071424,Female,5,20,3,8,2
80294,0.867966103,Female,5,40,5,8,12
80295,1.169286384,Female,1,65,2,8,1
80296,1.424078102,Female,4,19,3,8,3
80297,1.73309682,Male,2,59,3,8,3
80298,1.762958702,Male,4,45,6,8,1
80299,2.051191309,Female,4,30,7,8,3
80300,1.507737531,Female,4,41,4,8,1
80302,1.837402648,Male,3,20,5,8,1
80303,1.39807821,Female,2,51,2,8,7
80304,4.473104749,Male,2,35,4,8,10
80305,1.255272047,Male,1,69,3,8,3
80306,1.987258073,Female,3,37,3,8,5
80307,1.989205886,Female,2,39,9,8,3
80308,1.88383175,Male,3,23,6,8,5
80311,1.239355709,Female,5,73,4,8,4
80312,1.221284103,Female,2,69,3,8,1
80313,1.463679757,Female,5,45,6,8,1
80315,1.684955763,Male,3,55,3,8,1
80316,2.265895552,Female,2,23,6,8,5
80317,2.143066397,Male,3,15,2,8,1
80318,1.683428251,Male,4,21,3,8,3
80319,1.568093523,Female,4,29,6,8,6
80320,2.364577707,Male,3,22,4,8,2
80321,1.455595713,Female,1,55,6,8,1
80322,1.226087654,Female,4,54,2,8,4
80323,1.834109049,Male,2,65,4,8,8
80324,1.939546583,Male,3,21,3,8,6
80325,1.239852193,Female,4,56,2,8,7
80326,1.296155371,Female,5,40,2,8,6
80327,1.661088216,Female,2,67,3,8,2
80328,2.207029096,Male,2,45,2,8,9
80329,2.430045089,Female,3,30,4,8,5
80330,1.407692293,Female,1,63,7,8,7
80332,2.538256211,Female,2,80,2,8,2
80333,1.574390875,Male,5,47,3,8,5
80334,1.098721461,Male,6,19,3,8,3
80335,2.584669388,Male,3,30,7,8,9
80336,1.404932318,Male,5,22,3,8,3
80338,1.734052599,Male,5,42,3,8,4
80339,1.359116315,Male,4,50,4,8,5
80340,1.347738852,Male,7,21,6,8,5
80342,1.474687071,Female,3,61,6,8,9
80343,1.651361959,Male,4,56,4,8,9
80344,1.316236936,Male,5,44,6,8,1
80345,2.357137132,Female,3,32,6,8,1
80346,1.480630509,Male,2,55,4,8,10
80347,1.611732252,Female,2,58,2,8,2
80348,1.544652425,Female,3,61,2,8,6
80349,1.639123371,Male,1,44,7,8,2
80350,1.289725228,Male,3,72,2,8,3
80351,1.202072438,Female,4,51,2,8,9
80352,1.741875237,Male,2,53,2,8,2
80353,1.499119822,Female,2,57,2,8,9
80354,2.396190398,Female,2,32,6,8,1
80355,1.507384993,Female,4,16,2,8,5
80356,1.507593809,Female,3,50,4,8,2
80358,1.611732252,Female,2,58,7,8,2
80359,1.050613262,Female,5,39,6,8,2
80360,1.028016721,Male,6,18,3,8,1
80361,1.492848434,Female,2,35,6,8,2
80362,1.520325498,Female,2,59,2,8,1
80363,1.683095676,Male,4,39,2,8,3
80366,1.683428251,Male,4,21,3,8,3
80367,1.377333637,Male,2,65,3,8,5
80368,2.004834377,Female,2,48,3,8,3
80369,2.760941291,Female,1,74,7,8,11
80370,1.919476012,Female,1,45,7,8,3
80372,2.357137132,Female,3,34,6,8,1
80373,1.891415771,Male,2,27,5,8,5
80374,2.622024648,Female,2,28,6,8,9
80375,1.45780951,Male,3,67,4,8,1
80377,1.327818152,Female,2,68,2,8,5
80378,1.501624781,Female,3,55,3,8,5
80379,1.996311189,Male,2,20,3,8,3
80380,2.051191309,Female,4,28,6,8,3
80381,1.845287041,Female,5,31,7,8,9
80382,1.316518044,Male,4,19,3,8,3
80383,2.049542793,Male,3,46,6,8,6
80384,1.905368975,Male,3,29,3,8,2
80385,1.712872266,Male,2,60,9,8,1
80386,2.696366345,Female,2,15,2,8,5
80387,1.712872266,Male,2,63,2,8,1
80388,1.219691472,Male,9,55,3,8,3
80389,1.568991384,Female,5,20,3,8,9
80390,1.211618772,Female,4,52,3,8,3
80391,1.389728653,Female,1,53,6,8,5
80392,1.45711431,Male,2,74,4,8,7
80393,2.051191309,Female,4,33,2,8,3
80394,1.926368783,Male,3,58,2,8,9
80395,1.271284611,Female,1,70,3,8,5
80397,1.252849158,Male,2,39,2,8,12
80398,1.066284917,Male,2,61,2,8,8
80399,1.353803104,Male,4,60,4,8,5
80400,1.526503839,Female,2,63,2,8,5
80401,2.028996798,Female,2,78,1,8,5
80402,2.584669388,Male,3,27,3,8,9
80403,1.453400622,Female,4,42,3,8,3
80405,2.360587287,Male,2,30,6,8,1
80406,1.327818152,Female,2,66,2,8,5
80407,2.141852652,Male,1,45,3,8,5
80408,1.594973149,Male,4,28,4,8,5
80409,1.605421724,Male,2,60,3,8,5
80410,1.223091711,Male,2,16,2,8,9
80413,1.056489428,Male,4,35,2,8,12
80414,1.683428251,Male,4,24,6,8,3
80417,0.860768142,Male,5,16,4,8,9
80418,1.330623954,Female,2,43,6,8,2
80419,1.874908571,Male,1,57,1,8,9
80420,1.520706943,Female,2,35,3,8,6
80421,1.43681093,Female,2,54,6,8,3
